product_id,product_name,brand,category,base_price,discount_percent,final_price,quantity_sold,revenue,season,sale_year,sale_month,is_promotional_period,source_file
12221,Pants,Gap,Men's Fashion,62.0,23.357011026420466,47.518653163619305,1,47.518653163619305,Winter,2024,1,True,kaggle_shopping
12322,Pants,Forever 21,Men's Fashion,37.0,21.20897131821306,29.152680612261165,1,29.152680612261165,Summer,2024,8,True,kaggle_shopping
12423,Pants,Uniqlo,Men's Fashion,88.0,21.105196270999006,69.42742728152088,1,69.42742728152088,Winter,2024,1,True,kaggle_shopping
12524,Jacket,Canada Goose,Women's Fashion,22.0,29.45726480604202,15.519401742670754,1,15.519401742670754,Fall,2024,9,True,kaggle_shopping
12625,Hoodie,Zara,Men's Fashion,25.0,23.72873611571886,19.067815971070285,1,19.067815971070285,Summer,2024,8,True,kaggle_shopping
12726,Jewelry,Fossil,Accessories,20.0,15.467477393240975,16.906504521351806,1,16.906504521351806,Spring,2024,3,True,kaggle_shopping
12827,Shorts,Uniqlo,Men's Fashion,56.0,29.096064173837014,39.706204062651274,1,39.706204062651274,Summer,2024,8,True,kaggle_shopping
12928,Handbag,Michael Kors,Accessories,94.0,16.43989288316435,78.5465006898255,1,78.5465006898255,Fall,2024,9,True,kaggle_shopping
13029,Dress,Zara,Men's Fashion,48.0,24.72473520214433,36.13212710297072,1,36.13212710297072,Fall,2024,9,True,kaggle_shopping
13130,Jewelry,Fossil,Accessories,31.0,16.41401794832639,25.91165443601882,1,25.91165443601882,Winter,2024,1,True,kaggle_shopping
13231,Dress,Zara,Men's Fashion,79.0,25.185834589127772,59.10319067458906,1,59.10319067458906,Winter,2024,1,True,kaggle_shopping
13332,Jacket,Columbia,Women's Fashion,67.0,17.92668765051917,54.98911927415216,1,54.98911927415216,Summer,2024,8,True,kaggle_shopping
13433,Pants,H&M,Men's Fashion,38.0,28.263590734554885,27.259835520869142,1,27.259835520869142,Summer,2024,8,True,kaggle_shopping
13534,T-shirt,Gap,Men's Fashion,91.0,28.960569551632997,64.64588170801397,1,64.64588170801397,Spring,2024,3,True,kaggle_shopping
13635,Blouse,Zara,Men's Fashion,33.0,15.649287786523903,27.83573503044711,1,27.83573503044711,Summer,2024,8,True,kaggle_shopping
13736,T-shirt,Forever 21,Men's Fashion,69.0,27.696757726404734,49.88923716878073,1,49.88923716878073,Winter,2024,1,True,kaggle_shopping
13837,Jeans,Forever 21,Men's Fashion,45.0,18.188266292646947,36.815280168308874,1,36.815280168308874,Summer,2024,8,True,kaggle_shopping
13938,Dress,Gap,Men's Fashion,37.0,29.544426803035716,26.068562082876785,1,26.068562082876785,Winter,2024,1,True,kaggle_shopping
14039,Pants,Uniqlo,Men's Fashion,60.0,26.480101200410253,44.11193927975385,1,44.11193927975385,Summer,2024,8,True,kaggle_shopping
14140,Handbag,Coach,Accessories,76.0,22.006570834149475,59.275006166046396,1,59.275006166046396,Winter,2024,1,True,kaggle_shopping
14241,Scarf,Michael Kors,Accessories,39.0,15.551341096992523,32.93497697217292,1,32.93497697217292,Spring,2024,3,True,kaggle_shopping
14342,Coat,North Face,Women's Fashion,100.0,18.282097376233374,81.71790262376662,1,81.71790262376662,Spring,2024,3,True,kaggle_shopping
14443,Scarf,Fossil,Accessories,69.0,22.10410129446383,53.748170106819956,1,53.748170106819956,Fall,2024,9,True,kaggle_shopping
14544,Hat,Fossil,Accessories,53.0,22.056583274097257,41.310010864728454,1,41.310010864728454,Summer,2024,8,True,kaggle_shopping
14645,Socks,Forever 21,Men's Fashion,21.0,17.184693611958227,17.391214341488773,1,17.391214341488773,Fall,2024,9,True,kaggle_shopping
14746,Shirt,H&M,Men's Fashion,43.0,25.51738455055149,32.02752464326286,1,32.02752464326286,Summer,2024,8,True,kaggle_shopping
14847,Jewelry,Kate Spade,Accessories,54.0,28.995977858549523,38.342171956383254,1,38.342171956383254,Winter,2024,1,True,kaggle_shopping
14948,Shirt,Gap,Men's Fashion,55.0,26.450604451245084,40.4521675518152,1,40.4521675518152,Summer,2024,8,True,kaggle_shopping
15049,Hoodie,Uniqlo,Men's Fashion,30.0,22.293944924036065,23.31181652278918,1,23.31181652278918,Spring,2024,3,True,kaggle_shopping
15150,Blouse,H&M,Men's Fashion,28.0,22.775019838973996,21.62299444508728,1,21.62299444508728,Spring,2024,3,True,kaggle_shopping
15251,Skirt,Forever 21,Men's Fashion,59.0,23.527006804869607,45.11906598512693,1,45.11906598512693,Winter,2024,1,True,kaggle_shopping
15352,T-shirt,Uniqlo,Men's Fashion,20.0,23.747176448891647,15.25056471022167,1,15.25056471022167,Summer,2024,8,True,kaggle_shopping
15453,Skirt,H&M,Men's Fashion,24.0,17.617256141370245,19.771858526071142,1,19.771858526071142,Winter,2024,1,True,kaggle_shopping
15554,Coat,Canada Goose,Women's Fashion,94.0,22.197497873090136,73.13435199929528,1,73.13435199929528,Summer,2024,8,True,kaggle_shopping
15655,Jacket,Canada Goose,Women's Fashion,28.0,26.47447832933109,20.587146067787295,1,20.587146067787295,Winter,2024,1,True,kaggle_shopping
15756,Backpack,Fossil,Accessories,73.0,23.979148583216325,55.49522153425208,1,55.49522153425208,Summer,2024,8,True,kaggle_shopping
15857,Coat,Patagonia,Women's Fashion,64.0,28.99421110487589,45.44370489287943,1,45.44370489287943,Summer,2024,8,True,kaggle_shopping
15958,Hoodie,H&M,Men's Fashion,54.0,26.708555338346795,39.57738011729273,1,39.57738011729273,Summer,2024,8,True,kaggle_shopping
16059,Belt,Kate Spade,Accessories,79.0,15.228509119321792,66.96947779573578,1,66.96947779573578,Spring,2024,3,True,kaggle_shopping
16160,Sweater,Forever 21,Men's Fashion,37.0,26.832724881152682,27.071891793973506,1,27.071891793973506,Summer,2024,8,True,kaggle_shopping
16261,Scarf,Fossil,Accessories,68.0,17.97305906787223,55.77831983384688,1,55.77831983384688,Winter,2024,1,True,kaggle_shopping
16362,Sneakers,Puma,Footwear,21.0,25.155678095762855,15.7173075998898,1,15.7173075998898,Spring,2024,3,True,kaggle_shopping
16463,Sunglasses,Fossil,Accessories,79.0,20.7743278249388,62.588281018298346,1,62.588281018298346,Winter,2024,1,True,kaggle_shopping
16564,Boots,Adidas,Footwear,83.0,20.69497312620407,65.82317230525062,1,65.82317230525062,Fall,2024,9,True,kaggle_shopping
16665,Backpack,Kate Spade,Accessories,36.0,29.76879774979603,25.28323281007343,1,25.28323281007343,Spring,2024,3,True,kaggle_shopping
16766,Blouse,Forever 21,Men's Fashion,94.0,21.479779151235284,73.80900759783883,1,73.80900759783883,Winter,2024,1,True,kaggle_shopping
16867,Coat,Canada Goose,Women's Fashion,33.0,28.010813227454964,23.756431634939865,1,23.756431634939865,Winter,2024,1,True,kaggle_shopping
16968,Handbag,Fossil,Accessories,46.0,18.798011313717172,37.352914795690104,1,37.352914795690104,Summer,2024,8,True,kaggle_shopping
17069,Belt,Fossil,Accessories,70.0,29.087776923795197,49.638556153343366,1,49.638556153343366,Summer,2024,8,True,kaggle_shopping
17170,Belt,Fossil,Accessories,29.0,20.05937608955355,23.18278093402947,1,23.18278093402947,Fall,2024,9,True,kaggle_shopping
17271,Dress,H&M,Men's Fashion,48.0,26.43141518367358,35.31292071183668,1,35.31292071183668,Summer,2024,8,True,kaggle_shopping
17372,Dress,Gap,Men's Fashion,26.0,26.239983182400238,19.17760437257594,1,19.17760437257594,Winter,2024,1,True,kaggle_shopping
17473,Pants,Gap,Men's Fashion,85.0,24.661829282593253,64.03744510979574,1,64.03744510979574,Spring,2024,3,True,kaggle_shopping
17574,Gloves,Fossil,Accessories,58.0,18.93788265533696,47.01602805990456,1,47.01602805990456,Spring,2024,3,True,kaggle_shopping
17675,Scarf,Fossil,Accessories,85.0,27.550215775677486,61.58231659067413,1,61.58231659067413,Summer,2024,8,True,kaggle_shopping
17776,Hat,Coach,Accessories,43.0,24.84470882624808,32.31677520471333,1,32.31677520471333,Summer,2024,8,True,kaggle_shopping
17877,Dress,H&M,Men's Fashion,53.0,19.571412933572525,42.62715114520657,1,42.62715114520657,Summer,2024,8,True,kaggle_shopping
17978,Skirt,Forever 21,Men's Fashion,91.0,25.63106723334822,67.67572881765311,1,67.67572881765311,Spring,2024,3,True,kaggle_shopping
18079,Jacket,Canada Goose,Women's Fashion,96.0,15.155505443251819,81.45071477447826,1,81.45071477447826,Winter,2024,1,True,kaggle_shopping
18180,Sandals,Nike,Footwear,72.0,28.150341119444956,51.73175439399963,1,51.73175439399963,Summer,2024,8,True,kaggle_shopping
18281,Shoes,Nike,Footwear,96.0,22.456821671216034,74.44145119563261,1,74.44145119563261,Summer,2024,8,True,kaggle_shopping
18382,Pants,H&M,Men's Fashion,28.0,27.36010704165576,20.339170028336387,1,20.339170028336387,Spring,2024,3,True,kaggle_shopping
18483,Dress,Zara,Men's Fashion,40.0,27.548232520935745,28.980706991625702,1,28.980706991625702,Summer,2024,8,True,kaggle_shopping
18584,Coat,Patagonia,Women's Fashion,32.0,17.24119327225775,26.48281815287752,1,26.48281815287752,Spring,2024,3,True,kaggle_shopping
18685,Sunglasses,Kate Spade,Accessories,95.0,28.495985080807984,67.92881417323241,1,67.92881417323241,Winter,2024,1,True,kaggle_shopping
18786,Hoodie,Uniqlo,Men's Fashion,41.0,21.45865655632352,32.20195081190736,1,32.20195081190736,Spring,2024,3,True,kaggle_shopping
18887,Shoes,Adidas,Footwear,53.0,27.018386296539774,38.68025526283392,1,38.68025526283392,Fall,2024,9,True,kaggle_shopping
18988,T-shirt,H&M,Men's Fashion,47.0,18.700664582922087,38.21068764602662,1,38.21068764602662,Fall,2024,9,True,kaggle_shopping
19089,Jacket,Patagonia,Women's Fashion,83.0,26.58445526709199,60.93490212831365,1,60.93490212831365,Fall,2024,9,True,kaggle_shopping
19190,Hat,Fossil,Accessories,48.0,17.8917020475483,39.411983017176816,1,39.411983017176816,Summer,2024,8,True,kaggle_shopping
19291,Scarf,Fossil,Accessories,99.0,28.490747620770463,70.79415985543724,1,70.79415985543724,Winter,2024,1,True,kaggle_shopping
19392,Jacket,Columbia,Women's Fashion,87.0,27.528803687916156,63.04994079151295,1,63.04994079151295,Winter,2024,1,True,kaggle_shopping
19493,Sweater,Forever 21,Men's Fashion,62.0,16.14762431143608,51.98847292690963,1,51.98847292690963,Fall,2024,9,True,kaggle_shopping
19594,Skirt,Uniqlo,Men's Fashion,76.0,23.636582964934615,58.03619694664969,1,58.03619694664969,Spring,2024,3,True,kaggle_shopping
19695,Sneakers,Nike,Footwear,100.0,17.798671901723676,82.20132809827632,1,82.20132809827632,Fall,2024,9,True,kaggle_shopping
19796,Gloves,Coach,Accessories,73.0,27.97850520212522,52.575691202448596,1,52.575691202448596,Spring,2024,3,True,kaggle_shopping
19897,Shoes,New Balance,Footwear,92.0,28.215565541396323,66.04167970191538,1,66.04167970191538,Winter,2024,1,True,kaggle_shopping
19998,Jeans,Gap,Men's Fashion,67.0,27.253793315788823,48.73995847842149,1,48.73995847842149,Spring,2024,3,True,kaggle_shopping
20099,Hoodie,Uniqlo,Men's Fashion,40.0,27.419171108929575,29.03233155642817,1,29.03233155642817,Summer,2024,8,True,kaggle_shopping
20100,Sunglasses,Kate Spade,Accessories,98.0,23.236333640691544,75.22839303212228,1,75.22839303212228,Fall,2024,9,True,kaggle_shopping
20201,Coat,Canada Goose,Women's Fashion,85.0,29.249273671351432,60.13811737935128,1,60.13811737935128,Spring,2024,3,True,kaggle_shopping
20302,Socks,Uniqlo,Men's Fashion,67.0,29.96810334440586,46.92137075924807,1,46.92137075924807,Winter,2024,1,True,kaggle_shopping
20403,Boots,Nike,Footwear,89.0,24.483869261163065,67.20935635756487,1,67.20935635756487,Winter,2024,1,True,kaggle_shopping
20504,Sunglasses,Fossil,Accessories,24.0,20.213976048518155,19.14864574835564,1,19.14864574835564,Spring,2024,3,True,kaggle_shopping
20605,Backpack,Coach,Accessories,96.0,29.644053216184922,67.54170891246247,1,67.54170891246247,Fall,2024,9,True,kaggle_shopping
20706,Jacket,Canada Goose,Women's Fashion,35.0,23.201044685469824,26.879634360085564,1,26.879634360085564,Summer,2024,8,True,kaggle_shopping
20807,Sneakers,Adidas,Footwear,67.0,27.244716529446137,48.74603992527109,1,48.74603992527109,Winter,2024,1,True,kaggle_shopping
20908,Socks,H&M,Men's Fashion,79.0,22.772839764057622,61.009456586394485,1,61.009456586394485,Spring,2024,3,True,kaggle_shopping
21009,T-shirt,Zara,Men's Fashion,85.0,18.69728626896488,69.10730667137986,1,69.10730667137986,Spring,2024,3,True,kaggle_shopping
21110,Backpack,Michael Kors,Accessories,26.0,19.571955188683784,20.911291650942214,1,20.911291650942214,Summer,2024,8,True,kaggle_shopping
21211,Belt,Michael Kors,Accessories,75.0,18.984498976887114,60.76162576733467,1,60.76162576733467,Summer,2024,8,True,kaggle_shopping
21312,Gloves,Kate Spade,Accessories,65.0,20.561016081325462,51.63533954713845,1,51.63533954713845,Spring,2024,3,True,kaggle_shopping
21413,Hat,Coach,Accessories,54.0,22.399115835651244,41.90447744874833,1,41.90447744874833,Winter,2024,1,True,kaggle_shopping
21514,Coat,North Face,Women's Fashion,95.0,26.451958137414202,69.87063976945652,1,69.87063976945652,Summer,2024,8,True,kaggle_shopping
21615,Skirt,Forever 21,Men's Fashion,94.0,20.14374952321547,75.06487544817746,1,75.06487544817746,Spring,2024,3,True,kaggle_shopping
21716,Shoes,Puma,Footwear,86.0,21.85763001484859,67.20243818723021,1,67.20243818723021,Spring,2024,3,True,kaggle_shopping
21817,Sandals,Nike,Footwear,32.0,29.629208997876724,22.51865312067945,1,22.51865312067945,Summer,2024,8,True,kaggle_shopping
21918,Sweater,Forever 21,Men's Fashion,45.0,20.139297800836875,35.93731598962341,1,35.93731598962341,Fall,2024,9,True,kaggle_shopping
22019,Coat,Columbia,Women's Fashion,76.0,22.233044193547006,59.102886412904276,1,59.102886412904276,Fall,2024,9,True,kaggle_shopping
22120,Hat,Michael Kors,Accessories,84.0,15.831801683802626,70.7012865856058,1,70.7012865856058,Summer,2024,8,True,kaggle_shopping
22221,Shorts,Forever 21,Men's Fashion,72.0,26.846751279052413,52.67033907908227,1,52.67033907908227,Winter,2024,1,True,kaggle_shopping
22322,Backpack,Fossil,Accessories,40.0,20.638646967285258,31.744541213085895,1,31.744541213085895,Spring,2024,3,True,kaggle_shopping
22423,Sweater,H&M,Men's Fashion,89.0,26.349666724120013,65.54879661553319,1,65.54879661553319,Fall,2024,9,True,kaggle_shopping
22524,Sweater,Uniqlo,Men's Fashion,86.0,27.77033498655541,62.117511911562346,1,62.117511911562346,Spring,2024,3,True,kaggle_shopping
22625,Shorts,Uniqlo,Men's Fashion,54.0,25.421273593645182,40.2725122594316,1,40.2725122594316,Winter,2024,1,True,kaggle_shopping
22726,Shorts,Zara,Men's Fashion,36.0,28.73339516866143,25.655977739281887,1,25.655977739281887,Spring,2024,3,True,kaggle_shopping
22827,Sweater,H&M,Men's Fashion,89.0,24.366386475442575,67.3139160368561,1,67.3139160368561,Winter,2024,1,True,kaggle_shopping
22928,Scarf,Michael Kors,Accessories,32.0,28.473620137806627,22.888441555901878,1,22.888441555901878,Spring,2024,3,True,kaggle_shopping
23029,Dress,Forever 21,Men's Fashion,67.0,22.24100423407776,52.0985271631679,1,52.0985271631679,Summer,2024,8,True,kaggle_shopping
23130,Scarf,Michael Kors,Accessories,39.0,28.374459997036233,27.93396060115587,1,27.93396060115587,Fall,2024,9,True,kaggle_shopping
23231,Skirt,H&M,Men's Fashion,29.0,21.907861771842757,22.646720086165598,1,22.646720086165598,Summer,2024,8,True,kaggle_shopping
23332,Backpack,Coach,Accessories,58.0,15.268942100570708,49.14401358166899,1,49.14401358166899,Fall,2024,9,True,kaggle_shopping
23433,Sweater,H&M,Men's Fashion,65.0,17.730178400240398,53.47538403984374,1,53.47538403984374,Winter,2024,1,True,kaggle_shopping
23534,Hat,Kate Spade,Accessories,94.0,23.237915319448874,72.15635959971806,1,72.15635959971806,Fall,2024,9,True,kaggle_shopping
23635,Sandals,Converse,Footwear,81.0,25.662136082074802,60.213669773519406,1,60.213669773519406,Fall,2024,9,True,kaggle_shopping
23736,Blouse,Uniqlo,Men's Fashion,86.0,26.897070805238936,62.86851910749452,1,62.86851910749452,Winter,2024,1,True,kaggle_shopping
23837,Sneakers,Nike,Footwear,43.0,17.387899947988096,35.52320302236512,1,35.52320302236512,Spring,2024,3,True,kaggle_shopping
23938,Skirt,Gap,Men's Fashion,29.0,24.687344484682995,21.840670099441933,1,21.840670099441933,Winter,2024,1,True,kaggle_shopping
24039,Coat,Columbia,Women's Fashion,95.0,17.044832615830394,78.80740901496112,1,78.80740901496112,Fall,2024,9,True,kaggle_shopping
24140,Shirt,Zara,Men's Fashion,28.0,18.1598356562036,22.91524601626299,1,22.91524601626299,Fall,2024,9,True,kaggle_shopping
24241,Gloves,Kate Spade,Accessories,46.0,18.675943678394553,37.409065907938505,1,37.409065907938505,Fall,2024,9,True,kaggle_shopping
24342,Jacket,Columbia,Women's Fashion,58.0,17.581766226216033,47.8025755887947,1,47.8025755887947,Fall,2024,9,True,kaggle_shopping
24443,Coat,Canada Goose,Women's Fashion,48.0,25.640321057554146,35.69264589237402,1,35.69264589237402,Fall,2024,9,True,kaggle_shopping
24544,Shoes,Puma,Footwear,43.0,29.07576356133383,30.49742166862645,1,30.49742166862645,Fall,2024,9,True,kaggle_shopping
24645,Jewelry,Michael Kors,Accessories,95.0,17.19900304259724,78.66094710953263,1,78.66094710953263,Fall,2024,9,True,kaggle_shopping
24746,Skirt,H&M,Men's Fashion,30.0,17.93543880245553,24.61936835926334,1,24.61936835926334,Fall,2024,9,True,kaggle_shopping
24847,Shoes,Adidas,Footwear,64.0,24.898800116660297,48.06476792533741,1,48.06476792533741,Summer,2024,8,True,kaggle_shopping
24948,Gloves,Coach,Accessories,90.0,16.660056566532205,75.00594909012102,1,75.00594909012102,Fall,2024,9,True,kaggle_shopping
25049,Pants,Forever 21,Men's Fashion,76.0,28.40780328119428,54.41006950629235,1,54.41006950629235,Summer,2024,8,True,kaggle_shopping
25150,Boots,Puma,Footwear,96.0,19.790807044529906,77.00082523725129,1,77.00082523725129,Fall,2024,9,True,kaggle_shopping
25251,Sunglasses,Fossil,Accessories,47.0,29.507956740648723,33.1312603318951,1,33.1312603318951,Fall,2024,9,True,kaggle_shopping
25352,Shirt,Uniqlo,Men's Fashion,85.0,16.429852311891796,71.03462553489197,1,71.03462553489197,Summer,2024,8,True,kaggle_shopping
25453,Hoodie,Zara,Men's Fashion,55.0,27.80524741452425,39.707113922011665,1,39.707113922011665,Winter,2024,1,True,kaggle_shopping
25554,Dress,Uniqlo,Men's Fashion,98.0,27.808830771938837,70.74734584349994,1,70.74734584349994,Fall,2024,9,True,kaggle_shopping
25655,Socks,Forever 21,Men's Fashion,77.0,20.308153546952685,61.362721768846434,1,61.362721768846434,Spring,2024,3,True,kaggle_shopping
25756,Shorts,Zara,Men's Fashion,26.0,17.508908014693873,21.447683916179592,1,21.447683916179592,Fall,2024,9,True,kaggle_shopping
25857,Hat,Fossil,Accessories,68.0,24.485971989486934,51.34953904714889,1,51.34953904714889,Fall,2024,9,True,kaggle_shopping
25958,Shirt,Uniqlo,Men's Fashion,73.0,18.853268924398087,59.23711368518939,1,59.23711368518939,Fall,2024,9,True,kaggle_shopping
26059,Gloves,Kate Spade,Accessories,27.0,21.628196060061036,21.16038706378352,1,21.16038706378352,Fall,2024,9,True,kaggle_shopping
26160,Gloves,Fossil,Accessories,23.0,16.084723389864017,19.300513620331277,1,19.300513620331277,Summer,2024,8,True,kaggle_shopping
26261,Backpack,Fossil,Accessories,49.0,21.90599670360386,38.26606161523411,1,38.26606161523411,Fall,2024,9,True,kaggle_shopping
26362,Sunglasses,Fossil,Accessories,74.0,23.84478149789595,56.354861691557,1,56.354861691557,Summer,2024,8,True,kaggle_shopping
26463,Skirt,Zara,Men's Fashion,67.0,26.221961244988663,49.4312859658576,1,49.4312859658576,Summer,2024,8,True,kaggle_shopping
26564,Handbag,Fossil,Accessories,65.0,23.559267887405905,49.68647587318617,1,49.68647587318617,Spring,2024,3,True,kaggle_shopping
26665,Handbag,Fossil,Accessories,60.0,15.98971043929912,50.40617373642053,1,50.40617373642053,Winter,2024,1,True,kaggle_shopping
26766,Sneakers,Nike,Footwear,31.0,25.600803359722313,23.063750958486082,1,23.063750958486082,Fall,2024,9,True,kaggle_shopping
26867,Gloves,Michael Kors,Accessories,27.0,29.22845755842385,19.108316459225563,1,19.108316459225563,Fall,2024,9,True,kaggle_shopping
26968,Shoes,Nike,Footwear,80.0,23.322254449564994,61.342196440348005,1,61.342196440348005,Summer,2024,8,True,kaggle_shopping
27069,Jacket,Columbia,Women's Fashion,30.0,21.633310805842374,23.510006758247286,1,23.510006758247286,Summer,2024,8,True,kaggle_shopping
27170,Shirt,Uniqlo,Men's Fashion,25.0,27.607473404830266,18.09813164879243,1,18.09813164879243,Fall,2024,9,True,kaggle_shopping
27271,Shorts,Zara,Men's Fashion,35.0,24.02743509735177,26.59039771592688,1,26.59039771592688,Summer,2024,8,True,kaggle_shopping
27372,Jewelry,Fossil,Accessories,67.0,20.354344933368697,53.362588894642975,1,53.362588894642975,Summer,2024,8,True,kaggle_shopping
27473,Hat,Fossil,Accessories,46.0,27.272027708595314,33.45486725404616,1,33.45486725404616,Fall,2024,9,True,kaggle_shopping
27574,Shoes,Converse,Footwear,35.0,20.402194574180967,27.85923189903666,1,27.85923189903666,Winter,2024,1,True,kaggle_shopping
27675,Coat,Columbia,Women's Fashion,86.0,27.63149169545014,62.23691714191288,1,62.23691714191288,Fall,2024,9,True,kaggle_shopping
27776,Backpack,Michael Kors,Accessories,81.0,21.551015343627732,63.54367757166153,1,63.54367757166153,Spring,2024,3,True,kaggle_shopping
27877,Hoodie,Uniqlo,Men's Fashion,42.0,26.480766171657486,30.878078207903854,1,30.878078207903854,Fall,2024,9,True,kaggle_shopping
27978,Skirt,H&M,Men's Fashion,43.0,16.19140843297492,36.037694373820784,1,36.037694373820784,Fall,2024,9,True,kaggle_shopping
28079,Boots,Adidas,Footwear,31.0,15.251084854447383,26.27216369512131,1,26.27216369512131,Fall,2024,9,True,kaggle_shopping
28180,Sandals,Adidas,Footwear,81.0,18.882375402416386,65.70527592404272,1,65.70527592404272,Fall,2024,9,True,kaggle_shopping
28281,Pants,Gap,Men's Fashion,61.0,15.871628315866683,51.31830672732132,1,51.31830672732132,Summer,2024,8,True,kaggle_shopping
28382,Gloves,Kate Spade,Accessories,96.0,17.42648628208887,79.27057316919468,1,79.27057316919468,Summer,2024,8,True,kaggle_shopping
28483,Skirt,Gap,Men's Fashion,29.0,19.276288044776024,23.409876467014954,1,23.409876467014954,Spring,2024,3,True,kaggle_shopping
28584,Sneakers,New Balance,Footwear,33.0,22.031333410122848,25.729659974659462,1,25.729659974659462,Spring,2024,3,True,kaggle_shopping
28685,T-shirt,Uniqlo,Men's Fashion,32.0,17.41838988558122,26.42611523661401,1,26.42611523661401,Summer,2024,8,True,kaggle_shopping
28786,Backpack,Fossil,Accessories,56.0,17.318698996764265,46.30152856181201,1,46.30152856181201,Summer,2024,8,True,kaggle_shopping
28887,Shoes,New Balance,Footwear,94.0,23.322962780553507,72.0764149862797,1,72.0764149862797,Spring,2024,3,True,kaggle_shopping
28988,Hoodie,Uniqlo,Men's Fashion,53.0,29.461554009866163,37.385376374770935,1,37.385376374770935,Spring,2024,3,True,kaggle_shopping
29089,Blouse,Forever 21,Men's Fashion,82.0,16.791683249840077,68.23081973513113,1,68.23081973513113,Fall,2024,9,True,kaggle_shopping
29190,Coat,Canada Goose,Women's Fashion,70.0,28.17073116639054,50.28048818352662,1,50.28048818352662,Fall,2024,9,True,kaggle_shopping
29291,Hat,Michael Kors,Accessories,76.0,17.684417923062995,62.559842378472126,1,62.559842378472126,Fall,2024,9,True,kaggle_shopping
29392,Shoes,Puma,Footwear,29.0,18.498381386049612,23.63546939804561,1,23.63546939804561,Summer,2024,8,True,kaggle_shopping
29493,Belt,Coach,Accessories,100.0,15.340103666894905,84.6598963331051,1,84.6598963331051,Fall,2024,9,True,kaggle_shopping
29594,Backpack,Fossil,Accessories,94.0,15.727635637647309,79.21602250061153,1,79.21602250061153,Spring,2024,3,True,kaggle_shopping
29695,Jacket,Columbia,Women's Fashion,25.0,21.1563452107264,19.7109136973184,1,19.7109136973184,Fall,2024,9,True,kaggle_shopping
29796,Boots,Adidas,Footwear,88.0,26.796124063813625,64.41941082384402,1,64.41941082384402,Summer,2024,8,True,kaggle_shopping
29897,Scarf,Fossil,Accessories,78.0,15.714041819447953,65.74304738083059,1,65.74304738083059,Fall,2024,9,True,kaggle_shopping
